customer_id,age,gender,trip_type,destination,past_bookings,booking_complete
654,29,Female,OneWay,Delhi,2,0
655,42,Male,RoundTrip,Tokyo,2,1
656,69,Male,MultiCity,Tokyo,0,1
657,38,Female,RoundTrip,Delhi,4,0
658,53,Male,OneWay,Delhi,0,0
659,40,Female,OneWay,Paris,3,0
660,33,Male,OneWay,Tokyo,0,0
661,56,Male,RoundTrip,London,0,0
662,62,Male,RoundTrip,New York,0,0
663,59,Male,RoundTrip,New York,0,0
664,56,Male,RoundTrip,Delhi,4,1
665,31,Female,OneWay,Delhi,4,0
666,48,Female,OneWay,Paris,4,0
667,22,Male,MultiCity,Tokyo,3,1
668,52,Male,RoundTrip,Delhi,3,0
669,40,Female,OneWay,Delhi,0,1
670,46,Female,MultiCity,New York,4,0
671,60,Male,OneWay,Tokyo,3,1
672,28,Male,RoundTrip,Paris,2,1
673,35,Female,RoundTrip,Delhi,0,0
674,64,Male,RoundTrip,Delhi,1,0
675,29,Female,OneWay,Delhi,4,0
676,26,Male,OneWay,New York,0,0
677,27,Female,MultiCity,Delhi,0,0
678,61,Female,RoundTrip,Delhi,1,0
679,34,Male,RoundTrip,New York,2,1
680,55,Female,OneWay,Delhi,3,1
681,24,Male,OneWay,Tokyo,3,1
682,63,Male,MultiCity,Tokyo,1,0
683,30,Male,OneWay,New York,1,0
684,57,Male,RoundTrip,Tokyo,3,1
685,59,Female,OneWay,Paris,2,0
686,26,Male,OneWay,Delhi,2,0
687,67,Male,RoundTrip,Paris,0,0
688,44,Male,RoundTrip,Tokyo,1,0
689,19,Male,RoundTrip,New York,1,0
690,22,Female,RoundTrip,New York,1,0
691,46,Male,OneWay,Paris,3,0
692,54,Female,RoundTrip,Tokyo,3,0
693,55,Female,RoundTrip,Delhi,3,1
694,36,Female,RoundTrip,Tokyo,2,0
695,25,Male,RoundTrip,Tokyo,3,0
696,65,Male,RoundTrip,New York,0,0
697,62,Male,OneWay,London,3,0
698,18,Male,RoundTrip,Delhi,2,0
699,39,Female,RoundTrip,Delhi,1,0
700,69,Female,RoundTrip,New York,0,0
701,34,Male,RoundTrip,Tokyo,2,0
702,24,Male,RoundTrip,New York,4,0
703,42,Male,RoundTrip,Tokyo,1,1
704,62,Male,OneWay,London,3,0
705,21,Male,OneWay,London,2,0
706,53,Male,RoundTrip,Paris,4,1
707,23,Male,RoundTrip,Tokyo,2,0
708,48,Female,MultiCity,New York,3,0
709,36,Female,OneWay,New York,2,0
710,61,Female,RoundTrip,New York,4,0
711,56,Female,OneWay,Paris,2,0
712,44,Male,OneWay,Delhi,0,0
713,27,Male,OneWay,New York,0,0
714,43,Male,RoundTrip,London,3,1
715,36,Male,RoundTrip,New York,4,0
716,56,Male,RoundTrip,New York,4,0
717,20,Female,MultiCity,New York,4,0
718,62,Male,OneWay,Delhi,4,0
719,30,Female,RoundTrip,New York,4,0
720,67,Male,MultiCity,Delhi,1,1
721,45,Female,MultiCity,Delhi,2,0
722,37,Male,MultiCity,Paris,4,1
723,45,Female,OneWay,London,0,0
724,25,Male,MultiCity,New York,2,0
725,58,Male,RoundTrip,New York,3,0
726,56,Male,OneWay,New York,3,0
727,18,Male,OneWay,Delhi,4,0
728,20,Female,RoundTrip,Tokyo,1,0
729,30,Male,RoundTrip,London,1,0
730,45,Female,MultiCity,New York,2,0
731,66,Male,RoundTrip,Tokyo,1,1
732,42,Female,OneWay,Tokyo,3,0
733,50,Male,RoundTrip,Tokyo,4,0
734,55,Male,RoundTrip,London,0,0
735,23,Female,RoundTrip,Tokyo,3,0
736,61,Male,RoundTrip,New York,3,1
737,62,Male,OneWay,New York,2,0
738,49,Female,RoundTrip,Paris,1,1
739,62,Male,RoundTrip,Delhi,0,1
740,64,Female,RoundTrip,Tokyo,0,0
741,38,Male,RoundTrip,Delhi,1,0
742,33,Female,RoundTrip,Delhi,4,1
743,38,Female,OneWay,Delhi,1,1
744,28,Female,RoundTrip,Delhi,4,0
745,54,Female,RoundTrip,Delhi,0,1
746,53,Male,RoundTrip,New York,2,1
747,52,Male,RoundTrip,London,3,0
748,36,Female,RoundTrip,Tokyo,0,1
749,37,Male,RoundTrip,Tokyo,0,0
750,35,Male,OneWay,New York,0,0
751,64,Male,MultiCity,New York,3,0
752,58,Female,OneWay,Delhi,4,0
753,66,Male,RoundTrip,London,2,1
754,31,Male,RoundTrip,Tokyo,2,0
755,32,Female,RoundTrip,Paris,2,0
756,48,Male,OneWay,New York,4,1
757,18,Female,MultiCity,Paris,1,0
758,20,Female,RoundTrip,Tokyo,1,0
759,33,Female,RoundTrip,New York,2,0
760,40,Male,OneWay,Tokyo,0,0
761,28,Male,OneWay,New York,0,1
762,29,Female,OneWay,Tokyo,3,0
763,27,Female,OneWay,Paris,1,0
764,49,Female,MultiCity,London,0,0
765,33,Female,RoundTrip,New York,2,0
766,25,Female,MultiCity,Paris,3,0
767,55,Female,MultiCity,Tokyo,1,0
768,29,Male,OneWay,Paris,3,0
769,41,Female,RoundTrip,New York,0,0
770,45,Female,RoundTrip,Paris,2,0
771,25,Female,RoundTrip,Tokyo,2,0
772,45,Male,RoundTrip,Delhi,2,0
773,53,Male,OneWay,London,0,1
774,43,Male,RoundTrip,London,4,0
775,25,Male,RoundTrip,Delhi,2,0
776,67,Female,OneWay,New York,4,1
777,45,Male,RoundTrip,Paris,2,1
778,45,Female,RoundTrip,Paris,4,0
779,54,Female,RoundTrip,Delhi,1,0
780,58,Female,OneWay,Delhi,1,0
781,53,Female,RoundTrip,Tokyo,2,1
782,44,Female,OneWay,Tokyo,3,0
783,34,Female,RoundTrip,London,3,1
784,26,Male,MultiCity,New York,0,0
785,50,Male,RoundTrip,New York,1,0
786,37,Male,RoundTrip,Delhi,1,1
787,30,Male,RoundTrip,London,3,1
788,45,Male,RoundTrip,London,2,1
789,65,Female,RoundTrip,Tokyo,0,1
790,46,Male,RoundTrip,Paris,1,1
791,30,Male,RoundTrip,New York,0,0
792,63,Male,RoundTrip,London,1,0
793,52,Female,RoundTrip,Tokyo,4,0
794,23,Female,RoundTrip,Tokyo,4,0
795,35,Female,OneWay,Tokyo,0,0
796,68,Male,MultiCity,Paris,3,0
797,22,Male,RoundTrip,London,3,0
798,64,Male,RoundTrip,Delhi,1,0
799,42,Male,MultiCity,Delhi,4,1
800,19,Male,RoundTrip,Tokyo,4,0
801,27,Female,MultiCity,Tokyo,0,0
802,47,Male,RoundTrip,Paris,0,0
803,67,Female,OneWay,Tokyo,3,0
804,62,Male,RoundTrip,London,3,0
805,22,Female,MultiCity,Tokyo,3,0
806,50,Female,RoundTrip,Tokyo,2,0
807,18,Female,OneWay,London,4,1
808,35,Female,RoundTrip,New York,4,1
809,49,Male,RoundTrip,Delhi,0,0
810,64,Male,OneWay,Tokyo,4,0
811,66,Male,RoundTrip,London,0,0
812,28,Female,MultiCity,Delhi,2,1
813,38,Male,RoundTrip,Paris,3,0
814,43,Male,OneWay,New York,2,0
815,42,Male,RoundTrip,Tokyo,3,0
816,39,Male,MultiCity,New York,3,0
817,44,Female,MultiCity,Tokyo,0,0
818,66,Female,RoundTrip,Tokyo,3,0
819,30,Male,OneWay,Tokyo,2,1
820,50,Male,OneWay,New York,1,0
821,51,Male,RoundTrip,Paris,0,0
822,58,Female,OneWay,London,3,1
823,52,Female,RoundTrip,London,3,1
824,18,Female,OneWay,Paris,4,0
825,38,Male,RoundTrip,Paris,0,0
826,65,Female,RoundTrip,Tokyo,0,0
827,23,Female,RoundTrip,Tokyo,2,0
828,45,Female,RoundTrip,London,1,0
829,34,Female,OneWay,Tokyo,2,1
830,22,Female,MultiCity,Tokyo,2,0
831,48,Male,RoundTrip,Paris,2,0
832,22,Male,RoundTrip,New York,1,0
833,55,Male,OneWay,Delhi,2,0
834,20,Male,RoundTrip,Delhi,0,0
835,40,Female,RoundTrip,Tokyo,1,0
836,54,Male,RoundTrip,Tokyo,3,0
837,54,Male,RoundTrip,Delhi,4,0
838,27,Male,RoundTrip,Paris,4,0
839,27,Female,OneWay,Delhi,0,0
840,36,Male,RoundTrip,Delhi,4,0
841,34,Female,OneWay,Delhi,4,0
842,38,Female,RoundTrip,Tokyo,4,0
843,31,Female,RoundTrip,Tokyo,3,1
844,26,Male,OneWay,Delhi,4,1
845,63,Female,RoundTrip,Tokyo,2,1
846,18,Male,RoundTrip,Delhi,0,0
847,68,Male,OneWay,Paris,0,0
848,62,Male,RoundTrip,Tokyo,0,0
849,30,Female,OneWay,New York,3,1
850,21,Female,RoundTrip,Tokyo,3,1
851,18,Male,OneWay,Paris,4,1
852,66,Female,RoundTrip,Paris,2,0
853,57,Female,RoundTrip,Tokyo,4,1
854,49,Female,MultiCity,London,0,1
855,51,Male,OneWay,Delhi,2,0
856,45,Female,RoundTrip,Delhi,0,0
857,48,Female,RoundTrip,Paris,2,0
858,25,Male,RoundTrip,Tokyo,1,0
859,56,Female,OneWay,London,3,0
860,43,Male,OneWay,New York,3,1
861,51,Female,OneWay,Delhi,0,1
862,20,Female,RoundTrip,London,0,1
863,67,Female,OneWay,Delhi,1,0
864,29,Female,RoundTrip,Tokyo,4,0
865,18,Female,RoundTrip,Delhi,2,0
866,61,Female,RoundTrip,New York,1,0
867,22,Male,MultiCity,Tokyo,1,0
868,47,Female,OneWay,Paris,0,1
869,47,Female,RoundTrip,London,0,0
870,34,Female,OneWay,Delhi,4,0
871,65,Male,MultiCity,Tokyo,4,0
872,64,Male,RoundTrip,Tokyo,0,1
873,40,Male,RoundTrip,Delhi,3,0
874,32,Female,MultiCity,Paris,4,0
875,54,Female,OneWay,Delhi,1,1
876,38,Male,RoundTrip,Paris,0,0
877,31,Male,RoundTrip,Delhi,2,0
878,19,Male,RoundTrip,Tokyo,2,0
879,28,Female,RoundTrip,New York,3,0
880,68,Male,MultiCity,New York,0,0
881,56,Female,RoundTrip,Tokyo,1,1
882,55,Female,OneWay,New York,3,0
883,51,Female,RoundTrip,Paris,1,0
884,55,Male,RoundTrip,Tokyo,2,0
885,67,Female,RoundTrip,Paris,1,0
886,51,Male,OneWay,Tokyo,2,0
887,35,Male,RoundTrip,Paris,4,0
888,47,Male,OneWay,Paris,2,0
889,32,Male,RoundTrip,New York,2,0
890,44,Female,RoundTrip,Tokyo,3,0
891,68,Female,RoundTrip,Delhi,3,0
892,51,Female,RoundTrip,New York,0,0
893,69,Female,OneWay,Paris,0,0
894,55,Male,RoundTrip,Paris,2,1
895,50,Male,OneWay,Delhi,4,0
896,41,Male,RoundTrip,Delhi,0,1
897,32,Male,RoundTrip,Paris,2,0
898,47,Female,RoundTrip,Delhi,3,1
899,59,Male,RoundTrip,London,0,0
900,68,Female,OneWay,New York,0,1
901,34,Male,OneWay,Tokyo,2,0
902,22,Male,RoundTrip,Delhi,2,1
903,46,Male,RoundTrip,Delhi,1,1
904,21,Male,OneWay,London,1,0
905,27,Female,OneWay,Tokyo,4,1
906,34,Female,OneWay,London,0,0
907,27,Female,RoundTrip,Tokyo,1,0
908,34,Female,RoundTrip,New York,2,0
909,37,Male,MultiCity,Delhi,0,0
910,41,Male,OneWay,New York,1,0
911,22,Female,RoundTrip,Tokyo,4,1
912,51,Female,OneWay,Delhi,4,1
913,23,Male,OneWay,London,4,1
914,19,Male,RoundTrip,Paris,4,0
915,30,Female,RoundTrip,London,2,0
916,60,Female,RoundTrip,Paris,4,0
917,60,Female,RoundTrip,London,3,0
918,65,Male,OneWay,Tokyo,4,0
919,28,Female,RoundTrip,New York,1,0
920,68,Female,OneWay,Paris,0,1
921,64,Female,MultiCity,Tokyo,1,0
922,40,Female,RoundTrip,New York,0,0
923,33,Female,RoundTrip,New York,2,0
924,48,Male,OneWay,Delhi,0,0
925,28,Female,OneWay,Delhi,3,0
926,33,Male,OneWay,Delhi,4,0
927,25,Female,RoundTrip,Paris,1,0
928,21,Female,RoundTrip,Paris,0,1
929,57,Female,RoundTrip,New York,1,0
930,21,Male,MultiCity,Paris,4,1
931,42,Male,RoundTrip,New York,2,0
932,20,Male,MultiCity,Tokyo,4,0
933,49,Female,RoundTrip,London,2,1
934,20,Female,MultiCity,New York,1,0
935,44,Male,OneWay,New York,2,0
936,46,Male,RoundTrip,Tokyo,2,0
937,49,Female,OneWay,Delhi,2,1
938,67,Male,RoundTrip,Delhi,2,0
939,68,Female,RoundTrip,Delhi,2,0
940,36,Male,RoundTrip,New York,0,0
941,38,Male,RoundTrip,New York,2,0
942,22,Male,RoundTrip,Paris,2,1
943,35,Female,OneWay,Paris,4,1
944,45,Female,OneWay,London,4,0
945,59,Male,RoundTrip,London,4,0
946,39,Female,OneWay,Paris,2,1
947,38,Female,OneWay,New York,4,0
948,23,Female,MultiCity,Tokyo,0,1
949,18,Female,OneWay,Paris,1,0
950,22,Male,RoundTrip,New York,4,0
951,58,Female,RoundTrip,Paris,4,1
952,29,Female,OneWay,Delhi,0,0
953,43,Male,RoundTrip,Paris,3,1
954,63,Female,RoundTrip,Delhi,3,0
955,51,Female,RoundTrip,New York,0,0
956,66,Female,RoundTrip,Delhi,4,1
957,31,Male,RoundTrip,Paris,1,0
958,43,Male,RoundTrip,Delhi,4,1
959,62,Female,RoundTrip,Tokyo,0,1
960,44,Female,OneWay,Delhi,0,1
961,26,Male,RoundTrip,Delhi,2,1
962,43,Male,RoundTrip,London,0,0
963,64,Male,RoundTrip,Tokyo,2,0
964,39,Female,RoundTrip,New York,0,1
965,64,Female,RoundTrip,Delhi,2,0
966,47,Male,RoundTrip,Tokyo,2,0
967,60,Female,RoundTrip,New York,4,0
968,65,Female,OneWay,Tokyo,2,0
969,34,Female,RoundTrip,London,3,1
970,43,Female,RoundTrip,New York,0,0
971,53,Female,RoundTrip,New York,1,0
972,18,Female,OneWay,Delhi,0,0
973,25,Female,OneWay,Paris,4,1
974,66,Male,OneWay,New York,4,1
975,52,Male,RoundTrip,New York,2,0
976,69,Male,RoundTrip,London,4,1
977,32,Male,RoundTrip,London,4,0
978,64,Male,OneWay,London,0,0
979,39,Male,RoundTrip,Delhi,3,1
980,31,Male,MultiCity,New York,3,0
981,43,Male,OneWay,London,2,0
982,45,Male,OneWay,London,4,0
983,40,Female,RoundTrip,Tokyo,4,0
984,31,Female,OneWay,Tokyo,3,0
985,41,Male,RoundTrip,London,2,0
986,19,Female,RoundTrip,Delhi,4,0
987,62,Female,RoundTrip,Paris,2,0
988,43,Male,OneWay,Tokyo,0,0
989,31,Male,RoundTrip,Tokyo,4,0
990,68,Male,RoundTrip,New York,4,1
991,24,Female,RoundTrip,New York,4,0
992,20,Female,OneWay,London,3,1
993,64,Male,OneWay,New York,3,0
994,40,Female,OneWay,New York,4,1
995,63,Female,RoundTrip,Paris,4,0
996,60,Female,RoundTrip,Delhi,0,1
997,64,Male,RoundTrip,London,0,0
998,62,Female,RoundTrip,Paris,2,0
999,35,Female,MultiCity,London,2,0
1000,55,Female,RoundTrip,Delhi,3,0
1001,52,Female,RoundTrip,London,1,1
1002,68,Female,RoundTrip,New York,0,1
1003,32,Female,OneWay,Delhi,2,0
1004,42,Female,RoundTrip,Paris,0,1
1005,54,Male,RoundTrip,Paris,0,0
1006,45,Male,OneWay,Tokyo,1,1
1007,27,Female,RoundTrip,Paris,0,1
1008,56,Male,OneWay,Tokyo,1,0
1009,34,Female,RoundTrip,New York,1,0
1010,56,Female,OneWay,Paris,0,0
1011,39,Female,RoundTrip,Delhi,0,0
1012,43,Male,RoundTrip,Tokyo,2,1
1013,61,Female,OneWay,Paris,0,0
1014,42,Female,RoundTrip,New York,0,1
1015,34,Male,RoundTrip,Delhi,0,0
1016,30,Male,RoundTrip,Delhi,2,0
1017,37,Female,OneWay,New York,1,0
1018,42,Male,RoundTrip,Paris,2,1
1019,21,Male,MultiCity,London,0,0
1020,27,Female,MultiCity,Paris,4,1
1021,20,Female,OneWay,Tokyo,0,0
1022,58,Female,RoundTrip,Tokyo,2,0
1023,62,Male,RoundTrip,Paris,2,0
1024,35,Male,OneWay,Tokyo,3,1
1025,64,Male,RoundTrip,London,4,0
1026,53,Female,RoundTrip,London,2,0
1027,64,Male,RoundTrip,Delhi,1,0
1028,39,Male,RoundTrip,Tokyo,0,0
1029,51,Female,RoundTrip,Paris,1,0
1030,64,Female,RoundTrip,Delhi,2,1
1031,25,Female,OneWay,London,2,0
1032,57,Male,RoundTrip,Delhi,1,1
1033,66,Female,RoundTrip,New York,1,0
1034,61,Male,RoundTrip,Tokyo,3,0
1035,36,Male,RoundTrip,Paris,0,0
1036,59,Female,RoundTrip,London,1,0
1037,58,Female,OneWay,Delhi,0,1
1038,54,Female,MultiCity,Paris,4,1
1039,23,Female,RoundTrip,Tokyo,2,0
1040,69,Female,RoundTrip,Paris,1,1
1041,43,Male,RoundTrip,Tokyo,4,0
1042,51,Male,MultiCity,Tokyo,2,1
1043,62,Male,OneWay,Tokyo,3,0
1044,23,Female,OneWay,Delhi,2,0
1045,54,Male,RoundTrip,Tokyo,1,0
1046,50,Female,MultiCity,Paris,4,0
1047,39,Female,RoundTrip,New York,4,1
1048,38,Male,RoundTrip,Paris,4,0
1049,23,Male,OneWay,Delhi,2,0
1050,23,Female,MultiCity,Tokyo,0,0
1051,65,Male,RoundTrip,New York,0,0
1052,21,Female,RoundTrip,Delhi,2,0
1053,47,Male,RoundTrip,London,1,0
1054,28,Male,RoundTrip,London,2,0
1055,47,Male,RoundTrip,London,0,0
1056,48,Male,MultiCity,New York,2,0
1057,41,Male,OneWay,Paris,4,0
1058,26,Female,OneWay,New York,1,1
1059,20,Male,OneWay,New York,1,1
1060,68,Male,RoundTrip,New York,3,1
1061,48,Male,OneWay,London,2,1
1062,57,Female,RoundTrip,Paris,4,1
1063,54,Female,RoundTrip,New York,2,0
1064,53,Female,RoundTrip,Paris,3,0
1065,41,Female,RoundTrip,Tokyo,3,1
1066,48,Female,OneWay,New York,2,0
1067,23,Male,MultiCity,New York,2,0
1068,19,Male,RoundTrip,New York,2,0
1069,37,Male,OneWay,Tokyo,0,1
1070,45,Female,RoundTrip,Tokyo,3,1
1071,28,Female,OneWay,London,1,0
1072,21,Male,RoundTrip,Delhi,0,1
1073,32,Female,RoundTrip,Paris,4,1
1074,23,Female,RoundTrip,Delhi,1,0
1075,66,Female,OneWay,New York,1,1
1076,47,Male,RoundTrip,New York,1,1
1077,55,Male,MultiCity,London,3,0
1078,68,Female,RoundTrip,Delhi,4,0
1079,19,Female,MultiCity,New York,0,0
1080,32,Female,OneWay,Delhi,4,0
1081,28,Female,RoundTrip,London,0,1
1082,25,Male,RoundTrip,Delhi,3,0
1083,43,Female,OneWay,Paris,4,0
1084,68,Male,OneWay,London,1,1
1085,62,Male,OneWay,Delhi,4,1
1086,61,Male,RoundTrip,New York,3,0
1087,22,Female,RoundTrip,Tokyo,3,1
1088,23,Male,MultiCity,Tokyo,3,0
1089,43,Male,RoundTrip,London,0,0
1090,21,Female,RoundTrip,Tokyo,4,1
1091,36,Female,RoundTrip,Paris,1,1
1092,37,Female,OneWay,London,1,1
1093,50,Male,OneWay,New York,2,0
1094,37,Female,RoundTrip,New York,3,0
1095,66,Male,RoundTrip,London,1,1
1096,29,Male,RoundTrip,Tokyo,3,0
1097,64,Female,RoundTrip,Tokyo,1,0
1098,18,Male,RoundTrip,New York,4,1
1099,43,Male,MultiCity,Paris,2,0
1100,31,Male,RoundTrip,Tokyo,3,0
1101,55,Male,RoundTrip,Paris,0,0
1102,54,Female,OneWay,Tokyo,0,1
1103,28,Male,RoundTrip,London,1,1
1104,53,Female,RoundTrip,Delhi,4,0
1105,30,Male,RoundTrip,New York,3,0
1106,60,Male,RoundTrip,London,2,0
1107,20,Female,MultiCity,Tokyo,4,1
1108,50,Male,RoundTrip,New York,1,0
1109,23,Male,RoundTrip,Delhi,4,1
1110,67,Male,OneWay,Delhi,2,0
1111,27,Male,MultiCity,Tokyo,4,0
1112,22,Male,RoundTrip,New York,3,1
1113,40,Male,RoundTrip,Tokyo,1,0
1114,27,Female,MultiCity,Delhi,2,1
1115,61,Female,RoundTrip,London,1,0
1116,19,Female,OneWay,London,3,0
1117,30,Male,OneWay,Paris,2,0
1118,57,Male,OneWay,Delhi,2,0
1119,19,Male,RoundTrip,Delhi,1,0
1120,37,Female,RoundTrip,Tokyo,4,1
1121,18,Male,OneWay,Paris,4,0
1122,54,Female,RoundTrip,Paris,0,1
1123,26,Male,RoundTrip,New York,0,0
1124,34,Male,RoundTrip,Tokyo,2,0
1125,26,Male,RoundTrip,London,1,0
1126,28,Female,MultiCity,New York,2,1
1127,32,Male,RoundTrip,Paris,1,0
1128,41,Female,MultiCity,London,3,0
1129,55,Male,RoundTrip,Delhi,0,0
1130,52,Male,RoundTrip,Tokyo,2,0
1131,47,Female,RoundTrip,Paris,3,0
1132,48,Male,OneWay,Delhi,4,0
1133,66,Male,OneWay,Paris,0,0
1134,22,Male,RoundTrip,London,1,0
1135,61,Male,MultiCity,New York,4,1
1136,67,Female,RoundTrip,London,4,1
1137,31,Female,OneWay,Tokyo,3,0
1138,28,Male,MultiCity,Tokyo,2,0
1139,26,Male,OneWay,Paris,2,0
1140,51,Female,MultiCity,London,3,1
1141,29,Male,RoundTrip,New York,4,0
1142,52,Female,RoundTrip,Tokyo,0,0
1143,52,Male,RoundTrip,New York,4,1
1144,18,Female,RoundTrip,Delhi,3,1
1145,57,Female,OneWay,Paris,4,1
1146,39,Female,RoundTrip,New York,4,1
1147,46,Female,OneWay,Paris,4,1
1148,25,Male,RoundTrip,Delhi,4,1
1149,28,Male,RoundTrip,New York,0,0
1150,58,Female,OneWay,New York,1,1
1151,54,Female,RoundTrip,Delhi,1,1
1152,31,Female,OneWay,London,2,0
1153,47,Female,RoundTrip,New York,1,0
1154,52,Male,OneWay,New York,1,0
1155,38,Female,RoundTrip,Tokyo,1,1
1156,54,Female,RoundTrip,London,4,0
1157,22,Female,OneWay,New York,4,0
1158,36,Female,OneWay,Delhi,0,0
1159,31,Female,RoundTrip,Paris,4,1
1160,43,Female,RoundTrip,Delhi,4,0
1161,21,Female,RoundTrip,London,1,0
1162,42,Male,RoundTrip,Tokyo,0,0
1163,62,Female,OneWay,Tokyo,0,0
1164,59,Female,OneWay,Tokyo,1,0
1165,42,Female,RoundTrip,Delhi,1,0
1166,35,Male,RoundTrip,Paris,0,0
1167,57,Male,OneWay,Paris,3,0
1168,25,Male,RoundTrip,New York,1,0
1169,56,Female,OneWay,Paris,1,0
1170,57,Female,RoundTrip,Paris,0,1
1171,31,Female,OneWay,New York,3,0
1172,49,Male,RoundTrip,Delhi,3,0
1173,68,Female,OneWay,Delhi,2,0
1174,55,Male,RoundTrip,London,3,0
1175,50,Male,RoundTrip,Delhi,1,0
1176,40,Male,OneWay,Tokyo,4,0
1177,32,Male,RoundTrip,Tokyo,0,1
1178,50,Male,RoundTrip,London,1,0
1179,42,Female,RoundTrip,Paris,0,0
1180,34,Female,RoundTrip,London,3,1
1181,50,Male,MultiCity,New York,0,0
1182,64,Female,OneWay,London,1,1
1183,19,Female,RoundTrip,London,4,0
1184,31,Male,OneWay,Tokyo,1,0
1185,57,Male,RoundTrip,New York,2,0
1186,57,Female,MultiCity,New York,0,0
1187,68,Female,RoundTrip,London,1,1
1188,56,Female,RoundTrip,New York,3,0
1189,68,Female,RoundTrip,New York,3,0
1190,23,Male,RoundTrip,Delhi,1,0
1191,23,Female,RoundTrip,New York,2,0
1192,20,Male,RoundTrip,Paris,0,1
1193,24,Male,OneWay,New York,2,0
1194,68,Female,RoundTrip,Tokyo,4,1
1195,25,Female,MultiCity,Delhi,1,1
1196,59,Female,RoundTrip,Tokyo,2,0
1197,69,Male,OneWay,Tokyo,4,0
1198,32,Male,MultiCity,Paris,2,0
1199,64,Male,OneWay,Delhi,4,0
1200,46,Male,OneWay,London,3,0
1201,50,Female,OneWay,New York,3,1
1202,69,Male,RoundTrip,Paris,1,0
1203,47,Male,OneWay,Paris,2,0
1204,56,Female,RoundTrip,London,3,0
1205,44,Male,RoundTrip,Paris,0,0
1206,53,Male,RoundTrip,London,3,0
1207,46,Female,OneWay,London,3,0
1208,55,Male,RoundTrip,London,2,0
1209,50,Male,RoundTrip,Paris,4,0
1210,54,Male,RoundTrip,London,0,0
1211,44,Male,MultiCity,Paris,0,1
1212,50,Female,RoundTrip,Delhi,4,0
1213,21,Male,RoundTrip,London,2,1
1214,39,Female,RoundTrip,Paris,3,0
1215,19,Male,MultiCity,Paris,4,1
1216,27,Female,MultiCity,Paris,0,0
1217,22,Female,OneWay,New York,0,1
1218,27,Female,OneWay,New York,3,1
1219,50,Male,RoundTrip,London,3,1
1220,55,Male,MultiCity,Delhi,1,1
1221,30,Male,RoundTrip,London,4,0
1222,48,Female,RoundTrip,Tokyo,3,0
1223,64,Male,RoundTrip,Tokyo,1,0
1224,53,Male,RoundTrip,Delhi,2,0
1225,62,Male,OneWay,Delhi,0,0
1226,41,Male,RoundTrip,Delhi,4,0
1227,69,Female,MultiCity,New York,2,0
1228,32,Female,RoundTrip,New York,4,0
1229,46,Male,RoundTrip,Tokyo,4,0
1230,25,Male,RoundTrip,Delhi,3,0
1231,22,Male,OneWay,Paris,1,0
1232,46,Female,OneWay,Tokyo,4,0
1233,64,Male,RoundTrip,Delhi,2,1
1234,21,Female,RoundTrip,Paris,4,1
1235,29,Female,RoundTrip,Delhi,1,0
1236,62,Male,OneWay,London,0,0
1237,19,Male,MultiCity,Paris,4,0
1238,44,Male,RoundTrip,London,2,0
1239,48,Female,OneWay,New York,0,0
1240,68,Female,RoundTrip,Tokyo,0,1
1241,68,Male,RoundTrip,Delhi,3,1
1242,53,Female,MultiCity,Tokyo,3,1
1243,53,Male,RoundTrip,Delhi,4,0
1244,43,Male,RoundTrip,London,2,0
1245,60,Female,RoundTrip,Paris,3,0
1246,44,Female,RoundTrip,Paris,1,0
1247,22,Female,OneWay,Delhi,1,0
1248,37,Female,OneWay,London,0,0
1249,28,Male,MultiCity,Delhi,0,1
1250,27,Male,RoundTrip,Delhi,0,1
1251,57,Male,RoundTrip,Delhi,1,0
1252,55,Female,RoundTrip,Paris,3,1
1253,23,Male,RoundTrip,Delhi,3,0
1254,25,Female,MultiCity,Paris,4,0
1255,40,Female,OneWay,New York,2,0
1256,64,Female,RoundTrip,London,1,0
1257,43,Male,OneWay,New York,0,0
1258,63,Female,OneWay,Delhi,2,0
1259,60,Female,RoundTrip,Paris,0,1
1260,29,Female,OneWay,London,2,0
1261,43,Female,RoundTrip,Tokyo,2,1
1262,30,Female,RoundTrip,London,3,0
1263,57,Female,RoundTrip,London,4,0
1264,35,Female,RoundTrip,Delhi,4,0
1265,42,Female,RoundTrip,New York,0,0
1266,50,Female,RoundTrip,New York,1,0
1267,64,Female,RoundTrip,Tokyo,4,0
1268,57,Female,OneWay,Delhi,1,1
1269,60,Female,MultiCity,London,0,0
1270,29,Male,OneWay,New York,1,0
1271,61,Male,RoundTrip,New York,2,0
1272,53,Female,RoundTrip,Paris,2,1
1273,65,Female,RoundTrip,London,0,0
1274,21,Female,RoundTrip,Delhi,1,0
1275,22,Male,RoundTrip,New York,1,0
1276,54,Male,OneWay,Delhi,0,0
1277,25,Male,OneWay,London,4,1
1278,59,Female,OneWay,London,3,0
1279,66,Female,RoundTrip,New York,4,1
1280,45,Female,RoundTrip,Tokyo,3,0
1281,48,Female,OneWay,Delhi,1,0
1282,26,Male,RoundTrip,Delhi,3,1
1283,68,Female,RoundTrip,Paris,3,0
1284,46,Male,RoundTrip,London,1,1
1285,31,Male,RoundTrip,London,2,0
1286,57,Female,RoundTrip,New York,3,0
1287,58,Male,OneWay,New York,0,0
1288,39,Male,OneWay,New York,4,1
1289,28,Male,RoundTrip,Paris,1,1
1290,40,Male,RoundTrip,Tokyo,1,0
1291,18,Female,OneWay,New York,3,0
1292,63,Female,RoundTrip,New York,2,0
